Recording time;Current position[0].Device name;Current position[0].x (m);Current position[0].y (m);Current position[0].z (m);Current position[1].Device name;Current position[1].x (m);Current position[1].y (m);Current position[1].z (m);Current position[2].Device name;Current position[2].x (m);Current position[2].y (m);Current position[2].z (m);Target states
08-12-25 15:43:27.194;Camera;-0.025;1.178;0.042;Controller (right);0.164;0.786;0.363;Controller (left);-0.037;0.930;0.601;-
08-12-25 15:43:27.205;Camera;-0.024;1.178;0.042;Controller (right);0.164;0.786;0.363;Controller (left);-0.038;0.930;0.602;-
08-12-25 15:43:27.216;Camera;-0.024;1.178;0.042;Controller (right);0.164;0.786;0.363;Controller (left);-0.039;0.931;0.603;-
08-12-25 15:43:27.228;Camera;-0.023;1.178;0.042;Controller (right);0.164;0.786;0.363;Controller (left);-0.042;0.934;0.599;-
08-12-25 15:43:27.239;Camera;-0.022;1.177;0.042;Controller (right);0.164;0.785;0.363;Controller (left);-0.043;0.935;0.597;-
08-12-25 15:43:27.250;Camera;-0.022;1.177;0.042;Controller (right);0.165;0.785;0.363;Controller (left);-0.046;0.937;0.593;-
08-12-25 15:43:27.260;Camera;-0.021;1.177;0.042;Controller (right);0.165;0.785;0.363;Controller (left);-0.049;0.939;0.587;-
08-12-25 15:43:27.271;Camera;-0.020;1.176;0.042;Controller (right);0.166;0.785;0.363;Controller (left);-0.052;0.940;0.582;-
08-12-25 15:43:27.282;Camera;-0.019;1.176;0.042;Controller (right);0.167;0.785;0.362;Controller (left);-0.056;0.941;0.574;-
08-12-25 15:43:27.293;Camera;-0.017;1.176;0.041;Controller (right);0.167;0.785;0.362;Controller (left);-0.060;0.942;0.565;-
08-12-25 15:43:27.305;Camera;-0.016;1.175;0.041;Controller (right);0.168;0.786;0.361;Controller (left);-0.065;0.943;0.555;-
08-12-25 15:43:27.316;Camera;-0.015;1.175;0.041;Controller (right);0.169;0.786;0.361;Controller (left);-0.070;0.943;0.544;-
08-12-25 15:43:27.326;Camera;-0.014;1.175;0.041;Controller (right);0.170;0.786;0.360;Controller (left);-0.075;0.942;0.533;-
08-12-25 15:43:27.338;Camera;-0.012;1.175;0.041;Controller (right);0.171;0.786;0.360;Controller (left);-0.081;0.941;0.521;-
08-12-25 15:43:27.349;Camera;-0.011;1.175;0.041;Controller (right);0.173;0.786;0.359;Controller (left);-0.088;0.940;0.508;-
08-12-25 15:43:27.361;Camera;-0.010;1.175;0.042;Controller (right);0.174;0.786;0.359;Controller (left);-0.095;0.938;0.495;-
08-12-25 15:43:27.371;Camera;-0.009;1.175;0.042;Controller (right);0.175;0.786;0.358;Controller (left);-0.101;0.936;0.483;-
08-12-25 15:43:27.382;Camera;-0.008;1.175;0.042;Controller (right);0.176;0.786;0.358;Controller (left);-0.109;0.933;0.470;-
08-12-25 15:43:27.393;Camera;-0.007;1.174;0.042;Controller (right);0.178;0.786;0.357;Controller (left);-0.116;0.930;0.457;-
08-12-25 15:43:27.405;Camera;-0.006;1.174;0.042;Controller (right);0.179;0.785;0.357;Controller (left);-0.123;0.926;0.445;-
08-12-25 15:43:27.415;Camera;-0.006;1.174;0.042;Controller (right);0.180;0.785;0.357;Controller (left);-0.131;0.922;0.432;-
08-12-25 15:43:27.427;Camera;-0.005;1.173;0.043;Controller (right);0.181;0.785;0.356;Controller (left);-0.138;0.917;0.420;-
08-12-25 15:43:27.438;Camera;-0.005;1.173;0.043;Controller (right);0.182;0.785;0.356;Controller (left);-0.145;0.913;0.409;-
08-12-25 15:43:27.449;Camera;-0.005;1.173;0.043;Controller (right);0.183;0.785;0.356;Controller (left);-0.152;0.908;0.398;-
08-12-25 15:43:27.461;Camera;-0.004;1.172;0.043;Controller (right);0.184;0.785;0.356;Controller (left);-0.158;0.903;0.388;-
08-12-25 15:43:27.471;Camera;-0.004;1.172;0.043;Controller (right);0.185;0.785;0.356;Controller (left);-0.164;0.898;0.379;-
08-12-25 15:43:27.482;Camera;-0.004;1.172;0.043;Controller (right);0.186;0.785;0.356;Controller (left);-0.170;0.892;0.371;-
08-12-25 15:43:27.494;Camera;-0.004;1.172;0.043;Controller (right);0.187;0.785;0.356;Controller (left);-0.176;0.887;0.363;-
08-12-25 15:43:27.505;Camera;-0.004;1.172;0.043;Controller (right);0.188;0.785;0.356;Controller (left);-0.182;0.882;0.356;-
08-12-25 15:43:27.515;Camera;-0.004;1.172;0.043;Controller (right);0.189;0.785;0.356;Controller (left);-0.187;0.877;0.349;-
08-12-25 15:43:27.526;Camera;-0.005;1.172;0.042;Controller (right);0.189;0.785;0.356;Controller (left);-0.192;0.872;0.343;-
08-12-25 15:43:27.539;Camera;-0.005;1.172;0.042;Controller (right);0.189;0.785;0.356;Controller (left);-0.197;0.867;0.337;-
08-12-25 15:43:27.550;Camera;-0.005;1.172;0.042;Controller (right);0.190;0.785;0.356;Controller (left);-0.202;0.862;0.333;-
08-12-25 15:43:27.560;Camera;-0.006;1.172;0.042;Controller (right);0.189;0.785;0.356;Controller (left);-0.206;0.858;0.331;-
08-12-25 15:43:27.571;Camera;-0.006;1.172;0.041;Controller (right);0.189;0.785;0.356;Controller (left);-0.211;0.853;0.328;-
08-12-25 15:43:27.583;Camera;-0.007;1.172;0.041;Controller (right);0.189;0.785;0.356;Controller (left);-0.215;0.849;0.326;-
08-12-25 15:43:27.594;Camera;-0.007;1.173;0.041;Controller (right);0.188;0.785;0.356;Controller (left);-0.219;0.845;0.323;-
08-12-25 15:43:27.605;Camera;-0.008;1.173;0.040;Controller (right);0.187;0.785;0.356;Controller (left);-0.223;0.841;0.322;-
08-12-25 15:43:27.615;Camera;-0.008;1.173;0.040;Controller (right);0.186;0.785;0.356;Controller (left);-0.226;0.838;0.321;-
08-12-25 15:43:27.628;Camera;-0.009;1.173;0.040;Controller (right);0.185;0.785;0.356;Controller (left);-0.229;0.834;0.319;-
08-12-25 15:43:27.638;Camera;-0.009;1.174;0.039;Controller (right);0.185;0.785;0.357;Controller (left);-0.232;0.831;0.319;-
08-12-25 15:43:27.649;Camera;-0.009;1.174;0.039;Controller (right);0.184;0.786;0.357;Controller (left);-0.234;0.828;0.318;-
08-12-25 15:43:27.661;Camera;-0.010;1.174;0.039;Controller (right);0.183;0.786;0.357;Controller (left);-0.237;0.826;0.317;-
08-12-25 15:43:27.671;Camera;-0.010;1.174;0.039;Controller (right);0.182;0.786;0.357;Controller (left);-0.238;0.824;0.317;-
08-12-25 15:43:27.682;Camera;-0.011;1.175;0.039;Controller (right);0.181;0.786;0.357;Controller (left);-0.240;0.823;0.316;-
08-12-25 15:43:27.694;Camera;-0.011;1.175;0.038;Controller (right);0.180;0.786;0.357;Controller (left);-0.242;0.821;0.316;-
08-12-25 15:43:27.705;Camera;-0.011;1.175;0.038;Controller (right);0.178;0.786;0.357;Controller (left);-0.243;0.819;0.316;-
08-12-25 15:43:27.715;Camera;-0.012;1.175;0.038;Controller (right);0.178;0.786;0.357;Controller (left);-0.245;0.818;0.316;-
08-12-25 15:43:27.727;Camera;-0.012;1.175;0.038;Controller (right);0.177;0.786;0.357;Controller (left);-0.246;0.816;0.316;-
08-12-25 15:43:27.739;Camera;-0.012;1.175;0.039;Controller (right);0.176;0.786;0.357;Controller (left);-0.247;0.814;0.317;-
08-12-25 15:43:27.749;Camera;-0.013;1.175;0.039;Controller (right);0.175;0.786;0.357;Controller (left);-0.248;0.813;0.317;-
08-12-25 15:43:27.760;Camera;-0.013;1.175;0.039;Controller (right);0.175;0.786;0.357;Controller (left);-0.249;0.811;0.317;-
08-12-25 15:43:27.771;Camera;-0.013;1.175;0.039;Controller (right);0.174;0.787;0.357;Controller (left);-0.249;0.810;0.317;-
08-12-25 15:43:27.782;Camera;-0.014;1.175;0.039;Controller (right);0.174;0.786;0.357;Controller (left);-0.250;0.808;0.317;-
08-12-25 15:43:27.794;Camera;-0.014;1.175;0.039;Controller (right);0.174;0.786;0.357;Controller (left);-0.251;0.807;0.318;-
08-12-25 15:43:27.805;Camera;-0.014;1.175;0.039;Controller (right);0.174;0.786;0.357;Controller (left);-0.251;0.805;0.318;-
08-12-25 15:43:27.816;Camera;-0.015;1.175;0.039;Controller (right);0.173;0.786;0.357;Controller (left);-0.252;0.804;0.318;-
08-12-25 15:43:27.827;Camera;-0.015;1.175;0.039;Controller (right);0.173;0.786;0.356;Controller (left);-0.252;0.803;0.318;-
08-12-25 15:43:27.839;Camera;-0.016;1.175;0.040;Controller (right);0.173;0.786;0.356;Controller (left);-0.253;0.801;0.317;-
08-12-25 15:43:27.849;Camera;-0.016;1.175;0.040;Controller (right);0.173;0.786;0.356;Controller (left);-0.254;0.800;0.317;-
08-12-25 15:43:27.860;Camera;-0.016;1.175;0.040;Controller (right);0.174;0.786;0.356;Controller (left);-0.255;0.799;0.317;-
08-12-25 15:43:27.872;Camera;-0.017;1.174;0.040;Controller (right);0.174;0.786;0.356;Controller (left);-0.255;0.798;0.316;-
08-12-25 15:43:27.882;Camera;-0.017;1.174;0.040;Controller (right);0.175;0.786;0.356;Controller (left);-0.256;0.798;0.316;-
08-12-25 15:43:27.893;Camera;-0.017;1.174;0.040;Controller (right);0.175;0.786;0.356;Controller (left);-0.257;0.797;0.316;-
08-12-25 15:43:27.905;Camera;-0.018;1.174;0.040;Controller (right);0.176;0.786;0.356;Controller (left);-0.258;0.798;0.315;-
08-12-25 15:43:27.916;Camera;-0.018;1.174;0.041;Controller (right);0.176;0.786;0.356;Controller (left);-0.259;0.798;0.315;-
08-12-25 15:43:27.927;Camera;-0.018;1.174;0.041;Controller (right);0.177;0.786;0.356;Controller (left);-0.260;0.798;0.314;-
08-12-25 15:43:27.938;Camera;-0.018;1.174;0.041;Controller (right);0.177;0.786;0.356;Controller (left);-0.262;0.798;0.314;-
08-12-25 15:43:27.949;Camera;-0.018;1.174;0.041;Controller (right);0.178;0.786;0.356;Controller (left);-0.263;0.798;0.314;-
08-12-25 15:43:27.960;Camera;-0.019;1.174;0.041;Controller (right);0.178;0.786;0.356;Controller (left);-0.263;0.798;0.313;-
08-12-25 15:43:27.971;Camera;-0.019;1.174;0.041;Controller (right);0.179;0.786;0.356;Controller (left);-0.264;0.798;0.313;-
08-12-25 15:43:27.982;Camera;-0.019;1.174;0.041;Controller (right);0.179;0.786;0.357;Controller (left);-0.265;0.798;0.314;-
08-12-25 15:43:27.994;Camera;-0.019;1.173;0.041;Controller (right);0.179;0.786;0.357;Controller (left);-0.265;0.798;0.314;-
08-12-25 15:43:28.005;Camera;-0.019;1.174;0.041;Controller (right);0.180;0.786;0.357;Controller (left);-0.265;0.797;0.314;-
08-12-25 15:43:28.016;Camera;-0.019;1.174;0.041;Controller (right);0.180;0.786;0.357;Controller (left);-0.265;0.797;0.314;-
08-12-25 15:43:28.026;Camera;-0.019;1.174;0.041;Controller (right);0.180;0.786;0.357;Controller (left);-0.265;0.796;0.315;-
08-12-25 15:43:28.038;Camera;-0.019;1.174;0.040;Controller (right);0.181;0.786;0.357;Controller (left);-0.265;0.796;0.315;-
08-12-25 15:43:28.050;Camera;-0.019;1.174;0.041;Controller (right);0.181;0.786;0.357;Controller (left);-0.264;0.795;0.315;-
08-12-25 15:43:28.060;Camera;-0.019;1.174;0.040;Controller (right);0.181;0.786;0.357;Controller (left);-0.264;0.795;0.316;-
08-12-25 15:43:28.072;Camera;-0.018;1.174;0.040;Controller (right);0.181;0.786;0.357;Controller (left);-0.264;0.795;0.316;-
08-12-25 15:43:28.082;Camera;-0.018;1.174;0.040;Controller (right);0.181;0.786;0.357;Controller (left);-0.263;0.795;0.316;-
08-12-25 15:43:28.093;Camera;-0.018;1.174;0.040;Controller (right);0.182;0.786;0.357;Controller (left);-0.263;0.795;0.316;-
08-12-25 15:43:28.104;Camera;-0.018;1.174;0.040;Controller (right);0.182;0.786;0.356;Controller (left);-0.262;0.795;0.316;-
08-12-25 15:43:28.116;Camera;-0.018;1.173;0.040;Controller (right);0.182;0.786;0.356;Controller (left);-0.262;0.795;0.316;-
08-12-25 15:43:28.127;Camera;-0.017;1.173;0.040;Controller (right);0.182;0.786;0.356;Controller (left);-0.261;0.796;0.316;-
08-12-25 15:43:28.138;Camera;-0.017;1.173;0.040;Controller (right);0.182;0.786;0.356;Controller (left);-0.261;0.796;0.316;-
08-12-25 15:43:28.149;Camera;-0.017;1.173;0.040;Controller (right);0.182;0.786;0.356;Controller (left);-0.260;0.796;0.316;-
08-12-25 15:43:28.160;Camera;-0.017;1.173;0.040;Controller (right);0.182;0.786;0.356;Controller (left);-0.260;0.795;0.316;-
08-12-25 15:43:28.171;Camera;-0.016;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.259;0.795;0.316;-
08-12-25 15:43:28.183;Camera;-0.016;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.316;-
08-12-25 15:43:28.193;Camera;-0.016;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.316;-
08-12-25 15:43:28.204;Camera;-0.015;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.316;-
08-12-25 15:43:28.216;Camera;-0.015;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.316;-
08-12-25 15:43:28.227;Camera;-0.015;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.316;-
08-12-25 15:43:28.238;Camera;-0.015;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.315;-
08-12-25 15:43:28.250;Camera;-0.014;1.173;0.041;Controller (right);0.182;0.786;0.356;Controller (left);-0.258;0.795;0.315;-
08-12-25 15:43:28.261;Camera;-0.014;1.173;0.041;Controller (right);0.182;0.786;0.357;Controller (left);-0.258;0.795;0.315;-
08-12-25 15:43:28.271;Camera;-0.014;1.173;0.041;Controller (right);0.182;0.786;0.357;Controller (left);-0.258;0.795;0.315;-
08-12-25 15:43:28.282;Camera;-0.014;1.173;0.041;Controller (right);0.182;0.786;0.357;Controller (left);-0.259;0.795;0.315;-
08-12-25 15:43:28.294;Camera;-0.014;1.173;0.041;Controller (right);0.182;0.786;0.357;Controller (left);-0.259;0.795;0.315;-
08-12-25 15:43:28.304;Camera;-0.013;1.173;0.041;Controller (right);0.182;0.786;0.357;Controller (left);-0.259;0.795;0.315;-
08-12-25 15:43:28.315;Camera;-0.013;1.173;0.041;Controller (right);0.182;0.786;0.357;Controller (left);-0.260;0.795;0.315;-
08-12-25 15:43:28.326;Camera;-0.013;1.173;0.042;Controller (right);0.182;0.786;0.357;Controller (left);-0.260;0.795;0.315;-
08-12-25 15:43:28.338;Camera;-0.013;1.173;0.042;Controller (right);0.183;0.786;0.357;Controller (left);-0.260;0.795;0.315;-
08-12-25 15:43:28.350;Camera;-0.013;1.173;0.041;Controller (right);0.183;0.786;0.357;Controller (left);-0.261;0.794;0.314;-
08-12-25 15:43:28.361;Camera;-0.013;1.173;0.042;Controller (right);0.183;0.786;0.357;Controller (left);-0.261;0.794;0.314;-
08-12-25 15:43:28.371;Camera;-0.012;1.173;0.041;Controller (right);0.183;0.786;0.357;Controller (left);-0.261;0.794;0.314;-
08-12-25 15:43:28.382;Camera;-0.012;1.173;0.042;Controller (right);0.183;0.786;0.357;Controller (left);-0.261;0.794;0.314;-
08-12-25 15:43:28.393;Camera;-0.012;1.173;0.041;Controller (right);0.183;0.786;0.357;Controller (left);-0.261;0.794;0.314;-
08-12-25 15:43:28.404;Camera;-0.012;1.173;0.041;Controller (right);0.184;0.786;0.357;Controller (left);-0.261;0.794;0.315;-
08-12-25 15:43:28.416;Camera;-0.012;1.173;0.041;Controller (right);0.184;0.786;0.357;Controller (left);-0.260;0.794;0.315;-
08-12-25 15:43:28.427;Camera;-0.012;1.172;0.041;Controller (right);0.184;0.786;0.357;Controller (left);-0.260;0.794;0.315;-
08-12-25 15:43:28.438;Camera;-0.012;1.172;0.041;Controller (right);0.184;0.786;0.357;Controller (left);-0.260;0.794;0.315;-
08-12-25 15:43:28.449;Camera;-0.011;1.172;0.041;Controller (right);0.184;0.786;0.357;Controller (left);-0.260;0.794;0.315;-
08-12-25 15:43:28.461;Camera;-0.011;1.172;0.041;Controller (right);0.185;0.786;0.357;Controller (left);-0.260;0.794;0.315;-
08-12-25 15:43:28.471;Camera;-0.011;1.172;0.041;Controller (right);0.185;0.786;0.357;Controller (left);-0.259;0.794;0.315;-
08-12-25 15:43:28.483;Camera;-0.011;1.172;0.041;Controller (right);0.185;0.786;0.356;Controller (left);-0.259;0.794;0.315;-
08-12-25 15:43:28.493;Camera;-0.011;1.172;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.259;0.794;0.315;-
08-12-25 15:43:28.504;Camera;-0.011;1.172;0.041;Controller (right);0.185;0.786;0.356;Controller (left);-0.258;0.794;0.315;-
08-12-25 15:43:28.516;Camera;-0.011;1.172;0.041;Controller (right);0.185;0.786;0.356;Controller (left);-0.258;0.794;0.315;-
08-12-25 15:43:28.528;Camera;-0.011;1.172;0.041;Controller (right);0.185;0.786;0.356;Controller (left);-0.258;0.794;0.315;-
08-12-25 15:43:28.538;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.257;0.794;0.315;-
08-12-25 15:43:28.549;Camera;-0.010;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.257;0.794;0.315;-
08-12-25 15:43:28.561;Camera;-0.010;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.257;0.794;0.315;-
08-12-25 15:43:28.572;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.256;0.794;0.314;-
08-12-25 15:43:28.582;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.256;0.794;0.314;-
08-12-25 15:43:28.594;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.256;0.794;0.314;-
08-12-25 15:43:28.604;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.256;0.794;0.314;-
08-12-25 15:43:28.616;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.627;Camera;-0.010;1.172;0.041;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.638;Camera;-0.010;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.649;Camera;-0.010;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.660;Camera;-0.010;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.671;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.683;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.693;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.705;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.314;-
08-12-25 15:43:28.717;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.313;-
08-12-25 15:43:28.726;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.313;-
08-12-25 15:43:28.738;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.313;-
08-12-25 15:43:28.750;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.313;-
08-12-25 15:43:28.760;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.255;0.794;0.313;-
08-12-25 15:43:28.771;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.782;Camera;-0.009;1.172;0.042;Controller (right);0.186;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.793;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.805;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.815;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.827;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.838;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.849;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.860;Camera;-0.009;1.171;0.042;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.872;Camera;-0.009;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.882;Camera;-0.009;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.893;Camera;-0.009;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.904;Camera;-0.009;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.915;Camera;-0.009;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.926;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.938;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.256;0.794;0.313;-
08-12-25 15:43:28.949;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:28.960;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:28.971;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:28.982;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:28.993;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:29.005;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:29.015;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:29.026;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.313;-
08-12-25 15:43:29.037;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.049;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.060;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.071;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.082;Camera;-0.010;1.171;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.094;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.104;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.115;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.126;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.138;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.150;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.160;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.171;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.182;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;SPAWN
08-12-25 15:43:29.194;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.204;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.216;Camera;-0.010;1.170;0.043;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.226;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.236;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.248;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.260;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.271;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.282;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.294;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.304;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.316;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.326;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.338;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.349;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.356;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.360;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.355;Controller (left);-0.257;0.794;0.312;-
08-12-25 15:43:29.371;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.355;Controller (left);-0.258;0.794;0.312;-
08-12-25 15:43:29.382;Camera;-0.010;1.170;0.044;Controller (right);0.185;0.786;0.355;Controller (left);-0.258;0.794;0.312;-
